,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,salary,age_log,fnlwgt_log,capital_loss_log,hours_per_week_bins,native_country
25408,3,3,9.0,0,7,1,0,0,0,0,3.8918202981106265,11.56581198949234,0.0,2,1
25409,3,2,13.0,2,10,1,1,1,0,0,3.828641396489095,12.140840550592559,7.316548177182977,2,1
25410,3,7,7.0,1,2,0,1,1,0,0,3.58351893845611,12.125393902295563,0.0,2,1
25411,3,5,10.0,3,3,4,1,0,0,0,4.007333185232471,11.686819946834083,0.0,0,1
25412,3,2,13.0,1,10,0,1,1,0,1,3.5553480614894135,11.74350529847481,0.0,4,1
25413,3,6,16.0,1,8,0,1,1,0,1,3.4965075614664802,11.878012924266404,0.0,3,1
25414,2,4,14.0,1,8,0,1,1,0,1,3.9318256327243257,11.720029061250159,7.589841512182657,2,1
25415,3,6,15.0,3,8,1,1,1,99999,1,3.7612001156935624,12.24823613983709,0.0,2,1
25416,3,3,9.0,1,3,0,1,1,0,0,3.6375861597263857,11.768358068581506,0.0,3,1
25417,3,3,9.0,1,12,0,1,1,0,0,3.912023005428146,12.337350876691785,0.0,2,1
25418,3,5,10.0,2,1,1,1,1,0,0,3.1354942159291497,12.57732235961585,0.0,3,1
25419,3,3,9.0,1,12,0,1,1,0,0,3.7376696182833684,12.421562985590603,7.462214939768189,2,1
25420,3,5,10.0,1,1,5,0,0,0,0,3.295836866004329,11.960913520158282,7.774015077250727,1,1
25421,0,3,9.0,2,0,1,0,0,0,0,3.332204510175204,12.198005190952411,0.0,2,1
25422,3,7,6.0,1,3,0,1,1,0,0,3.7376696182833684,11.973856815262375,0.0,2,1
25423,3,7,3.0,1,5,0,1,1,0,0,3.713572066704308,12.268549668239258,0.0,2,2
25424,3,3,9.0,1,2,0,1,1,5013,0,3.4011973816621555,11.953390854263015,0.0,2,1
25425,3,2,13.0,1,8,0,1,1,0,0,3.332204510175204,12.436807311290195,0.0,3,1
25427,2,2,13.0,1,8,0,1,1,0,0,4.060443010546419,12.379517420011458,0.0,4,1
25428,3,6,16.0,1,10,0,1,1,0,0,4.07753744390572,11.463367506121884,0.0,2,1
25429,3,7,8.0,2,7,3,1,1,0,0,2.9444389791664403,11.743545001338584,0.0,2,2
25430,6,6,15.0,1,8,0,1,1,0,1,3.7612001156935624,10.414243173852004,7.589841512182657,4,1
25431,0,2,13.0,1,0,5,1,0,4064,0,3.4339872044851463,12.112810866320121,0.0,2,2
25432,1,3,9.0,2,3,1,1,0,0,0,3.4965075614664802,12.241304645100755,0.0,2,1
25433,3,3,9.0,1,5,0,1,1,0,0,3.1780538303479458,12.428852130580303,0.0,3,1
25434,5,3,9.0,2,12,1,1,1,0,0,3.4965075614664802,12.509464421859324,0.0,4,1
25435,3,2,13.0,1,3,0,1,1,0,1,3.871201010907891,11.842013361480628,0.0,3,1
25436,3,2,13.0,2,11,1,1,0,0,0,3.1780538303479458,12.043965395986458,0.0,1,1
25437,3,5,10.0,1,1,5,1,0,0,1,3.6888794541139363,12.3191066445643,0.0,1,1
25438,0,2,13.0,1,0,0,1,1,0,1,4.174387269895637,11.912580393293254,0.0,2,2
25439,3,1,11.0,0,1,4,1,0,0,0,3.2188758248682006,12.115359881396454,0.0,2,1
25440,6,3,9.0,0,9,4,1,0,0,0,3.5553480614894135,11.456661944711195,0.0,2,1
25441,3,2,13.0,3,1,4,1,0,0,0,4.007333185232471,12.333401089585644,0.0,2,1
25442,3,2,13.0,1,10,0,1,1,0,0,3.5553480614894135,12.3233622261243,0.0,2,1
25443,3,5,10.0,2,10,3,1,1,0,0,3.1780538303479458,11.86729375061704,0.0,1,1
25444,3,7,7.0,1,10,0,1,1,0,0,3.5553480614894135,11.61188352860307,0.0,2,1
25445,3,3,9.0,1,2,0,1,1,0,0,3.58351893845611,11.878741501526084,0.0,3,1
25446,3,2,13.0,2,8,1,1,1,0,0,3.295836866004329,12.120095279221742,0.0,3,1
25447,3,3,9.0,1,2,0,1,1,0,1,3.784189633918261,12.47135955797513,0.0,2,1
25448,3,0,12.0,3,1,1,1,0,2597,0,3.8918202981106265,11.334061922347566,0.0,2,1
25449,5,7,5.0,1,2,0,1,1,0,0,3.8918202981106265,12.166307384137408,0.0,2,2
25450,3,2,13.0,1,10,0,1,1,0,1,3.784189633918261,12.06843569376236,0.0,3,1
25451,5,3,9.0,1,2,0,1,1,0,0,3.8918202981106265,12.204020541404041,0.0,3,0
25452,3,3,9.0,2,7,1,1,0,0,0,3.091042453358316,12.370455087609312,0.0,3,1
25453,3,0,12.0,2,10,3,0,0,0,0,3.1354942159291497,12.272417347041484,0.0,2,1
25455,3,2,13.0,0,10,1,1,1,0,0,3.8501476017100584,11.854129346824376,0.0,3,1
25456,2,3,9.0,2,7,3,1,0,0,0,3.1354942159291497,12.08540106704791,0.0,3,1
25457,3,5,10.0,1,10,0,1,1,0,0,3.5263605246161616,12.620728720339924,0.0,4,1
25458,0,6,16.0,1,0,0,1,1,0,0,4.143134726391533,11.799351749250002,0.0,0,1
25459,5,5,10.0,2,4,3,1,1,0,0,2.9444389791664403,11.126218321040632,0.0,3,1
25460,3,3,9.0,1,2,0,1,1,0,1,3.8918202981106265,12.170688961556095,0.0,3,1
25461,3,7,7.0,2,5,3,1,1,0,0,2.833213344056216,12.744762432564356,0.0,1,1
25462,3,7,5.0,3,7,4,1,0,0,0,3.4657359027997265,12.827500920918782,0.0,1,0
25463,3,5,10.0,1,2,0,1,1,0,0,3.258096538021482,12.570010649475586,0.0,3,1
25464,2,4,14.0,2,11,1,0,0,8614,1,3.7612001156935624,12.254381741623959,0.0,3,1
25465,4,7,5.0,1,3,0,1,1,1409,0,4.189654742026425,11.923218897935035,0.0,0,2
25466,3,3,9.0,0,2,1,1,1,0,0,3.091042453358316,11.714608375242802,0.0,2,1
25467,6,5,10.0,0,1,4,0,0,0,0,3.6888794541139363,11.860641396537224,0.0,2,1
25469,5,0,12.0,0,10,1,1,1,0,0,3.4965075614664802,11.68070005923477,0.0,4,1
25470,3,2,13.0,3,1,4,1,0,0,0,3.9512437185814275,11.635974610299112,6.996681488176538,2,1
25471,3,3,9.0,2,2,1,1,1,0,0,3.4011973816621555,12.739394324879108,0.0,2,1
25472,6,5,10.0,1,3,0,1,1,3411,0,3.784189633918261,11.474693862485669,0.0,2,1
25473,3,5,10.0,2,7,3,1,0,0,0,3.044522437723423,11.748890469044417,0.0,2,1
25474,5,5,10.0,1,7,5,1,0,0,0,3.295836866004329,11.66661603896503,0.0,3,1
25475,3,5,10.0,1,11,0,1,1,0,1,3.912023005428146,11.949424015658566,0.0,2,1
25476,5,5,10.0,1,7,0,1,1,0,0,3.5553480614894135,12.204836882289207,0.0,4,1
25477,3,7,4.0,1,12,0,1,1,0,0,4.007333185232471,11.561677533175923,0.0,3,1
25478,3,3,9.0,0,6,1,1,1,0,0,4.189654742026425,11.52886770939098,0.0,0,1
25479,4,2,13.0,1,10,0,1,1,3908,0,3.4339872044851463,12.454345787116832,0.0,3,1
25481,5,4,14.0,1,2,0,1,1,0,0,4.330733340286331,12.068584865286942,0.0,0,1
25482,3,2,13.0,1,10,0,1,1,0,0,4.143134726391533,12.524650005369999,7.462214939768189,2,1
25483,3,5,10.0,1,5,0,1,1,0,0,3.6635616461296463,12.461110134611204,0.0,3,1
25484,3,3,9.0,1,10,0,0,1,0,1,3.7376696182833684,12.301605527807189,0.0,2,1
25485,3,3,9.0,3,5,4,1,1,0,0,3.4965075614664802,12.168599205006624,0.0,2,2
25486,3,5,10.0,2,1,1,1,0,3674,0,3.1354942159291497,12.170911680436584,0.0,2,1
25487,0,7,8.0,1,0,2,1,0,15024,1,2.9444389791664403,12.210014864762798,0.0,2,1
25488,3,3,9.0,2,6,1,0,1,0,0,3.871201010907891,11.872688635424852,0.0,2,1
25489,3,5,10.0,1,2,0,1,1,0,1,3.6109179126442243,12.083718553495777,0.0,3,1
25490,3,7,4.0,1,6,0,1,1,0,0,3.58351893845611,12.350333149837752,0.0,2,1
25491,3,3,9.0,3,7,4,2,0,0,1,3.9512437185814275,12.033984547821639,0.0,2,2
25492,5,4,14.0,1,10,0,1,1,3103,0,3.6888794541139363,12.026234003750012,0.0,3,1
25493,3,5,10.0,2,10,2,1,1,0,0,3.091042453358316,11.985413505508884,0.0,2,1
25494,3,7,3.0,1,7,0,1,1,0,0,3.4657359027997265,12.404874322738078,0.0,2,0
25495,3,5,10.0,2,5,3,1,1,0,0,2.9444389791664403,12.090364331150402,0.0,0,1
25496,3,5,10.0,1,10,0,1,1,0,1,4.30406509320417,10.9102038264997,0.0,1,1
25497,5,4,14.0,1,10,0,1,1,0,0,3.871201010907891,12.296073300174106,0.0,3,2
25498,5,2,13.0,3,8,4,1,1,0,1,4.31748811353631,11.89529934425499,0.0,3,1
25499,0,7,8.0,1,0,5,0,0,0,1,3.9512437185814275,11.407020356604265,0.0,2,1
25500,5,7,6.0,2,4,3,1,1,0,0,2.8903717578961645,12.462550387601294,0.0,2,1
25501,3,2,13.0,2,3,3,1,1,0,0,3.2188758248682006,12.261620874829612,0.0,2,1
25503,3,5,10.0,1,12,0,1,1,0,1,3.091042453358316,12.90284076257996,0.0,3,1
25505,5,5,10.0,2,2,1,1,0,0,0,2.8903717578961645,10.665624271244136,0.0,2,1
25506,3,3,9.0,2,1,1,1,0,0,0,3.258096538021482,12.507198938089378,0.0,2,1
25507,3,3,9.0,1,5,0,1,1,0,1,3.4011973816621555,11.992873236931175,0.0,2,1
25508,3,3,9.0,0,2,1,1,1,0,0,3.871201010907891,12.093385354485886,0.0,2,1
25509,6,4,14.0,1,8,0,2,1,0,0,3.4011973816621555,11.83220067676292,0.0,1,2
25511,3,3,9.0,2,1,1,1,1,0,0,3.6635616461296463,12.238152538993585,0.0,3,1
25512,5,3,9.0,1,10,0,1,1,0,1,3.6109179126442243,12.000486555954298,7.551186867296149,3,1
25513,2,1,11.0,1,8,0,1,1,0,0,3.4965075614664802,11.902626977898915,0.0,4,1
25514,3,5,10.0,1,2,0,1,1,0,1,3.6888794541139363,12.167233059738631,0.0,3,1
25515,3,2,13.0,1,3,0,1,1,15024,1,3.6109179126442243,11.32080808538612,0.0,2,1
25516,3,6,15.0,2,8,1,1,1,0,0,3.295836866004329,12.271022019756055,0.0,3,1
25517,3,5,10.0,1,3,0,1,1,0,1,3.9889840465642745,12.74619101673079,0.0,3,1
25518,3,3,9.0,2,7,3,1,0,0,0,2.9444389791664403,12.126688470976097,7.451241684987676,2,1
25519,3,3,9.0,1,2,0,1,1,0,1,3.6109179126442243,12.384934056250565,0.0,2,1
25520,5,5,10.0,2,2,3,1,1,0,0,3.2188758248682006,12.270853324845087,0.0,5,1
25521,3,3,9.0,2,2,4,1,1,0,0,3.5553480614894135,12.617725238279492,0.0,3,1
25522,6,3,9.0,1,5,0,1,1,0,1,3.8918202981106265,12.24105361442542,0.0,2,1
25523,3,4,14.0,0,9,4,1,1,0,0,3.9318256327243257,11.465089345555336,0.0,2,1
25524,2,3,9.0,3,4,4,1,1,0,0,4.07753744390572,11.90298586076137,7.757906208351748,2,1
25525,3,3,9.0,1,6,0,1,1,0,1,3.8066624897703196,12.060017442063065,0.0,3,1
25526,3,5,10.0,2,10,3,1,0,0,0,2.995732273553991,12.21502743148798,0.0,0,1
25527,3,3,9.0,3,4,1,1,1,0,0,3.332204510175204,12.208624387066742,0.0,3,1
25528,3,5,10.0,1,10,0,1,1,0,0,3.1780538303479458,12.260371418937552,0.0,2,1
25529,2,7,6.0,1,1,0,1,1,0,0,4.007333185232471,11.498268575626595,0.0,2,1
25530,3,5,10.0,2,5,3,1,1,0,0,2.995732273553991,11.989730909334892,0.0,2,1
25532,3,4,14.0,0,3,4,1,1,0,1,4.04305126783455,12.962811805648519,0.0,2,1
25533,3,3,9.0,2,10,3,1,1,0,0,3.332204510175204,12.242949267292833,0.0,3,1
25534,3,3,9.0,0,12,1,1,1,0,0,3.4011973816621555,12.073015426182018,0.0,3,1
25535,3,5,10.0,1,10,0,1,1,0,1,3.784189633918261,12.537087158693566,0.0,4,1
25536,3,0,12.0,1,8,0,1,1,0,1,3.6109179126442243,12.174659374824431,0.0,3,1
25537,3,3,9.0,1,2,0,1,1,0,0,3.4965075614664802,12.283704757744026,0.0,2,1
25538,3,2,13.0,1,1,0,1,1,0,1,3.58351893845611,12.028631161786164,0.0,2,1
25539,1,3,9.0,0,1,1,1,0,0,0,3.58351893845611,11.766668053992445,0.0,3,1
25540,4,6,15.0,1,8,0,1,1,0,1,3.912023005428146,12.681753876647985,0.0,5,1
25541,3,5,10.0,0,8,3,1,0,0,0,3.295836866004329,12.289397652867384,0.0,2,1
25543,2,5,10.0,0,3,1,1,1,0,1,3.8501476017100584,11.310246086788373,0.0,3,1
25544,3,5,10.0,1,2,0,1,1,0,1,3.6109179126442243,12.247013033041702,0.0,2,1
25546,3,0,12.0,2,7,3,1,0,0,0,3.044522437723423,12.08540106704791,0.0,2,1
25547,2,4,14.0,1,8,0,1,1,0,1,3.8066624897703196,11.033033102974123,0.0,2,1
25548,3,5,10.0,2,9,1,0,0,99999,1,3.044522437723423,12.72074486166474,0.0,2,1
25549,3,7,6.0,1,10,0,1,1,0,0,4.110873864173311,11.616564499729714,0.0,2,1
25550,3,0,12.0,1,3,5,1,0,0,1,3.332204510175204,10.846050137149112,0.0,1,1
25551,5,6,15.0,1,8,0,1,1,0,1,3.7376696182833684,12.274861496206295,7.551186867296149,3,1
25552,3,5,10.0,0,7,1,1,0,0,0,3.6888794541139363,12.57525060005517,0.0,3,1
25553,3,5,10.0,0,7,1,1,0,0,0,3.4339872044851463,12.460183715117271,0.0,0,1
25554,3,0,12.0,1,8,0,1,1,0,1,3.332204510175204,12.152302602320345,0.0,2,1
25555,5,2,13.0,1,8,0,1,1,0,0,3.5553480614894135,11.647159110957128,0.0,2,1
25556,3,3,9.0,1,3,0,1,1,0,0,3.1354942159291497,12.946947521277316,0.0,3,1
25557,3,4,14.0,2,8,1,1,1,0,0,3.6888794541139363,12.16659870031636,0.0,2,1
25558,3,2,13.0,1,8,0,1,1,0,0,3.295836866004329,12.184225730100165,0.0,2,1
25559,2,4,14.0,1,8,5,1,0,0,1,3.912023005428146,12.035711279654933,7.551186867296149,2,1
25560,3,2,13.0,0,5,1,1,1,0,0,3.871201010907891,12.166088841296938,0.0,2,1
25561,3,5,10.0,1,2,0,1,1,0,0,2.995732273553991,11.673989336384244,0.0,2,1
25562,3,3,9.0,3,7,4,1,0,0,0,4.007333185232471,12.325476589027598,0.0,2,1
25563,6,3,9.0,1,1,0,1,1,0,1,4.174387269895637,12.282607670008165,7.684783943522785,2,1
25564,3,1,11.0,1,7,0,1,1,0,0,3.7376696182833684,10.54368216814334,0.0,3,1
25565,3,5,10.0,2,7,3,2,1,0,0,3.044522437723423,11.88530937447627,0.0,1,1
25566,3,5,10.0,2,10,1,2,0,0,0,3.1780538303479458,11.205231143253117,0.0,3,2
25567,6,3,9.0,1,2,0,1,1,0,0,3.7612001156935624,12.350004144081513,0.0,2,1
25568,6,6,16.0,1,8,0,1,1,0,1,4.110873864173311,12.847623854321442,7.551186867296149,2,1
25569,3,7,7.0,3,1,4,1,0,0,0,3.8066624897703196,11.504681577314336,0.0,2,1
25571,3,6,16.0,1,8,0,2,1,0,1,3.871201010907891,11.871284989206483,7.551186867296149,2,2
25572,3,3,9.0,1,3,5,1,0,15024,1,3.6375861597263857,11.672592331199377,0.0,2,1
25573,2,4,14.0,1,8,0,1,1,0,1,3.8501476017100584,10.495957677342497,0.0,4,1
25574,3,3,9.0,2,5,3,0,0,0,0,3.332204510175204,12.200119963420748,0.0,2,1
25575,3,3,9.0,1,1,0,1,1,0,0,3.7376696182833684,11.653426264757794,0.0,3,1
25576,1,3,9.0,2,6,4,1,0,0,0,3.4339872044851463,11.641213133271696,0.0,2,1
25577,3,5,10.0,2,2,1,1,1,0,0,3.332204510175204,11.460368214231552,0.0,2,0
25578,4,2,13.0,1,1,0,1,1,0,0,3.912023005428146,11.853076640275775,0.0,2,1
25579,3,3,9.0,1,10,0,1,1,0,0,3.7376696182833684,12.745092062666945,0.0,2,1
25580,0,3,9.0,3,0,1,1,0,0,0,4.31748811353631,10.483578010803777,0.0,0,1
25581,3,7,5.0,1,6,0,1,1,0,0,3.5553480614894135,12.03165973280426,0.0,2,2
25582,1,4,14.0,2,3,1,1,0,14084,1,3.6888794541139363,10.947203572665522,0.0,3,1
25583,3,1,11.0,1,2,0,1,1,0,0,3.4657359027997265,11.906365224196945,0.0,2,1
25584,5,3,9.0,0,3,4,1,0,0,0,3.784189633918261,10.775157416632878,0.0,4,1
25585,3,5,10.0,1,5,0,1,1,0,0,3.4011973816621555,11.916969563922947,0.0,2,1
25586,4,5,10.0,0,3,1,1,1,0,0,3.8918202981106265,11.85692643229784,7.757906208351748,3,1
25587,5,2,13.0,1,10,2,1,1,0,0,3.4657359027997265,10.93357114768431,0.0,3,1
25588,3,3,9.0,1,2,0,1,1,0,1,3.5553480614894135,12.266532547898752,0.0,2,1
25589,3,2,13.0,2,1,1,1,1,0,0,3.332204510175204,12.702346909926186,0.0,2,1
25590,3,7,2.0,1,2,0,1,1,0,0,3.6635616461296463,12.689794251604106,0.0,3,0
25591,3,3,9.0,0,7,1,1,0,0,0,3.970291913552122,12.648412769074643,0.0,2,1
25592,5,5,10.0,2,4,3,1,1,0,0,2.995732273553991,11.964924224983946,7.7226775164680035,0,1
25593,3,3,9.0,1,6,0,1,1,0,1,3.295836866004329,12.131602300034855,0.0,3,1
25594,3,7,8.0,1,12,0,1,1,0,0,3.091042453358316,11.599589281567741,0.0,2,1
25595,5,2,13.0,1,3,0,1,1,0,1,3.9512437185814275,12.130308687603948,0.0,3,1
25596,3,5,10.0,2,1,3,1,0,0,0,3.091042453358316,12.901631914664073,0.0,2,1
25597,3,3,9.0,1,3,5,1,0,5013,0,3.258096538021482,11.795552281118376,0.0,2,1
25598,4,5,10.0,1,3,0,1,1,0,1,3.7612001156935624,11.815560187274192,0.0,3,1
25599,0,3,9.0,2,0,3,0,1,0,0,3.1354942159291497,12.4833217331701,0.0,0,2
25600,3,3,9.0,3,2,1,1,1,0,0,3.4011973816621555,12.356537971346398,0.0,2,1
25601,3,5,10.0,0,7,1,1,1,0,0,3.713572066704308,12.243777787708822,0.0,1,1
25602,3,5,10.0,2,6,4,2,1,0,0,3.1354942159291497,12.281291429075848,0.0,2,2
25603,3,5,10.0,1,8,0,1,1,0,1,3.5553480614894135,12.168505764043076,0.0,3,1
25604,4,2,13.0,1,3,0,1,1,3103,1,3.828641396489095,11.702735579063244,0.0,2,1
25605,3,5,10.0,2,3,1,1,1,0,0,3.332204510175204,12.384762616090079,0.0,3,1
25606,3,3,9.0,1,12,0,1,1,0,0,3.6109179126442243,12.17012935575268,0.0,2,1
25607,2,2,13.0,2,8,3,1,0,0,1,3.912023005428146,11.805318921402082,0.0,2,1
25608,2,4,14.0,1,8,0,1,1,15024,1,3.9318256327243257,11.800627537222011,0.0,2,1
25609,3,3,9.0,1,9,5,0,0,0,0,3.8501476017100584,11.486776542475166,0.0,2,1
25610,3,0,12.0,2,1,4,0,0,0,0,3.970291913552122,12.885308510885762,0.0,2,1
25611,3,7,6.0,2,2,3,1,1,0,0,3.6109179126442243,12.028631161786164,0.0,2,1
25613,3,5,10.0,1,6,0,1,1,0,0,3.4965075614664802,12.68791529123605,0.0,3,1
25614,3,3,9.0,2,3,1,2,0,0,0,3.367295829986474,11.014061349603482,0.0,2,1
25615,3,6,16.0,1,8,0,1,1,5178,1,3.4011973816621555,12.138500193341352,0.0,5,1
25616,3,2,13.0,2,10,3,1,1,0,0,3.295836866004329,12.197324491772465,0.0,2,1
25617,3,2,13.0,2,8,3,1,1,0,0,3.258096538021482,12.262901838516216,0.0,2,1
25618,3,3,9.0,2,6,1,1,1,0,0,3.258096538021482,12.84199846909282,0.0,2,1
25619,3,3,9.0,2,10,3,0,0,0,0,3.4965075614664802,11.334647720933294,0.0,2,1
25620,3,3,9.0,2,1,1,1,0,0,0,3.258096538021482,12.502689682039534,0.0,2,1
25621,5,3,9.0,1,10,0,1,1,0,1,3.5263605246161616,11.254271309528793,7.551186867296149,4,1
25622,3,5,10.0,0,1,4,1,0,0,0,3.9318256327243257,12.378886648430772,0.0,2,1
25623,3,1,11.0,0,8,1,1,0,0,0,4.07753744390572,10.402867928617376,0.0,2,1
25624,3,1,11.0,2,11,3,1,1,0,0,3.1780538303479458,11.632537937297519,0.0,2,1
25625,3,3,9.0,1,2,0,1,1,0,0,3.9318256327243257,12.174169096517165,0.0,2,1
25626,3,3,9.0,2,12,1,1,0,0,0,3.6375861597263857,11.004347313744717,0.0,2,1
25627,2,2,13.0,1,8,5,1,0,0,0,3.6635616461296463,11.690410343872657,0.0,2,1
25628,3,3,9.0,2,7,2,0,0,0,0,3.367295829986474,12.788634574126124,0.0,3,1
25629,6,3,9.0,1,10,0,1,1,0,0,4.07753744390572,12.219393527313017,0.0,2,1
25630,3,5,10.0,0,1,1,1,0,0,0,3.6635616461296463,12.012081260394211,0.0,3,1
25631,3,3,9.0,0,2,1,1,1,0,0,3.367295829986474,12.32396234216474,0.0,2,1
25632,3,7,8.0,0,7,4,1,0,0,0,3.4339872044851463,11.899649382259152,0.0,1,1
25633,3,5,10.0,1,12,0,1,1,0,0,3.5553480614894135,12.402498435022874,0.0,2,2
25634,5,2,13.0,0,1,1,1,1,0,0,3.6635616461296463,11.809133587141442,7.47477218239787,2,1
25636,2,2,13.0,1,8,0,1,1,0,0,3.5553480614894135,12.22723219492827,0.0,2,1
25637,3,3,9.0,1,1,0,1,1,0,0,3.4965075614664802,12.642228600959136,0.0,2,1
25638,1,5,10.0,0,1,2,0,0,2346,0,4.219507705176107,12.355143300998558,0.0,2,1
25639,3,3,9.0,1,8,0,1,1,7688,1,3.7376696182833684,11.945201266154994,0.0,3,1
25640,3,3,9.0,0,3,1,0,0,5455,0,3.7376696182833684,11.772856001091165,0.0,3,1
25641,5,1,11.0,0,10,4,1,1,0,0,3.4657359027997265,12.195350366801899,0.0,3,1
25642,3,7,6.0,2,7,1,1,0,0,0,3.044522437723423,12.857363442607346,0.0,2,1
25643,4,3,9.0,0,10,1,1,1,0,0,4.060443010546419,11.555342985960898,0.0,3,1
25644,3,2,13.0,2,8,1,1,1,0,0,3.4339872044851463,10.844646491339164,0.0,3,1
25645,3,1,11.0,2,4,1,1,1,0,0,3.6635616461296463,10.393600134704577,0.0,4,1
25646,3,5,10.0,0,7,4,1,0,0,0,3.6109179126442243,12.54877898114151,0.0,2,1
25647,4,6,15.0,0,8,1,1,1,27828,1,3.9318256327243257,10.903052687603003,0.0,4,1
25648,6,2,13.0,1,3,5,1,0,0,1,3.5553480614894135,11.690410343872657,0.0,2,1
25649,3,2,13.0,0,1,1,1,1,0,0,3.784189633918261,11.878033748127773,0.0,0,2
25650,4,3,9.0,1,4,0,1,1,0,0,3.7612001156935624,11.560686528368487,0.0,3,1
25651,3,3,9.0,1,2,0,1,1,0,0,3.58351893845611,12.174865735905463,0.0,2,1
25652,1,3,9.0,1,1,5,1,0,0,1,3.7612001156935624,12.362439439390347,0.0,2,1
25653,3,3,9.0,1,6,0,1,1,0,1,4.127134385045092,12.000431283414603,0.0,2,1
25654,3,5,10.0,1,3,0,1,1,0,1,3.4965075614664802,12.694971627878202,0.0,3,1
25655,3,1,11.0,0,5,4,1,0,0,0,3.4339872044851463,12.161472690161148,0.0,2,1
25656,2,2,13.0,0,3,4,1,0,0,0,3.8918202981106265,11.980682823237263,6.439350371100098,2,1
25657,3,3,9.0,0,10,4,1,0,0,0,3.9889840465642745,11.87663063883016,0.0,2,1
25658,3,2,13.0,2,10,3,1,0,0,0,3.1780538303479458,12.89784137646482,0.0,2,1
25659,1,5,10.0,1,7,0,0,1,0,0,3.6375861597263857,11.992031293229756,0.0,2,1
25660,3,3,9.0,1,1,5,1,0,0,1,3.6888794541139363,12.09504610824572,0.0,2,1
25661,2,4,14.0,1,8,0,1,1,0,1,3.784189633918261,11.886184135608627,0.0,3,1
25662,3,3,9.0,2,7,1,1,1,0,0,3.6109179126442243,11.598304677370276,0.0,2,1
25663,5,4,14.0,0,8,4,1,0,0,0,3.713572066704308,11.858831633221174,0.0,2,1
25664,3,6,16.0,3,8,4,1,0,0,0,3.6109179126442243,12.150829455301587,0.0,2,1
25665,0,5,10.0,2,0,3,0,1,0,0,3.091042453358316,12.301114607549142,0.0,2,1
25666,2,2,13.0,0,8,4,1,0,0,0,3.828641396489095,12.11815904347607,0.0,2,1
25667,5,2,13.0,1,10,0,1,1,0,1,3.828641396489095,12.375190752479218,0.0,3,1
25668,3,3,9.0,0,6,1,1,0,0,0,4.007333185232471,12.699515052863736,0.0,2,1
25669,0,5,10.0,2,0,3,1,1,0,0,2.995732273553991,11.735700948555822,0.0,2,1
25670,3,3,9.0,1,2,0,1,1,0,0,3.912023005428146,12.005613594336461,0.0,2,1
25671,3,3,9.0,2,5,4,1,1,0,0,3.4011973816621555,11.420206923967022,0.0,3,1
25672,0,7,7.0,2,0,3,0,0,0,0,2.995732273553991,12.625032949143566,0.0,1,1
25673,3,3,9.0,1,2,0,1,1,0,1,3.6635616461296463,12.134485339979268,0.0,2,1
25674,0,5,10.0,2,0,3,1,1,0,0,2.995732273553991,10.980876204752612,0.0,0,1
25675,0,5,10.0,3,0,1,1,0,0,0,4.30406509320417,11.470278890248755,0.0,0,1
25676,3,7,8.0,2,1,3,1,0,0,0,2.833213344056216,12.711539939051478,0.0,2,1
25677,3,7,5.0,3,2,4,1,0,0,0,3.828641396489095,11.472936456753864,0.0,2,1
25678,3,5,10.0,3,2,4,1,0,0,0,3.9889840465642745,12.310049704653167,0.0,3,1
25679,5,5,10.0,1,10,0,1,1,0,0,3.9889840465642745,11.64850475921205,0.0,2,1
25680,3,7,5.0,1,10,3,1,1,0,1,3.58351893845611,11.630681833604385,0.0,3,1
25681,3,3,9.0,0,3,4,1,0,0,0,3.5553480614894135,12.416451068162173,0.0,2,1
25682,3,3,9.0,1,12,0,2,1,0,0,3.5263605246161616,11.933252912649017,0.0,3,1
25683,3,5,10.0,1,2,0,1,1,0,0,3.7612001156935624,12.062871796889167,0.0,2,1
25684,3,2,13.0,2,8,1,2,1,0,0,3.1354942159291497,12.180503523917977,0.0,3,2
25685,3,5,10.0,1,7,0,1,1,0,0,3.8918202981106265,11.8035706430852,0.0,1,1
25686,3,3,9.0,2,10,4,1,1,0,0,3.091042453358316,12.74890843342558,0.0,1,1
25687,3,5,10.0,1,2,0,1,1,15024,1,3.7612001156935624,11.947133508610605,0.0,4,1
25688,3,3,9.0,0,7,4,0,1,0,0,3.8501476017100584,12.845602781253003,0.0,0,1
25689,2,4,14.0,1,8,0,0,1,7688,1,4.060443010546419,12.648862439698492,0.0,2,1
25690,3,2,13.0,2,10,1,1,1,0,1,3.6375861597263857,11.933193796048073,0.0,3,2
25691,3,1,11.0,2,2,4,0,0,0,0,3.1354942159291497,12.236257465374036,0.0,2,1
25692,3,3,9.0,2,7,1,1,0,0,0,3.1354942159291497,12.889419458991824,0.0,1,1
25693,3,3,9.0,1,12,0,1,1,0,0,3.332204510175204,12.277732623790355,0.0,2,1
25694,3,5,10.0,1,10,0,1,1,0,1,3.295836866004329,12.619525764360521,0.0,2,1
25695,0,7,7.0,2,0,4,1,0,0,0,3.2188758248682006,12.094917596164011,0.0,2,1
25697,3,2,13.0,2,10,1,1,1,0,0,3.295836866004329,10.56116298378782,7.316548177182977,3,1
25698,4,2,13.0,0,4,4,1,1,0,0,3.9318256327243257,12.769333211755487,0.0,3,1
25699,3,3,9.0,3,7,1,1,0,0,0,4.174387269895637,12.404341367653576,0.0,0,1
